257.02 1.946 0 3.38841e-124 6.02756e-190 3.68934e-05 5.09936e-19 3.68934e-05 1.94596
257.49 1.932 0 7.18078e-124 1.64517e-189 3.80876e-05 5.67708e-19 3.80876e-05 1.93196
257.95 1.819 0 1.49619e-123 4.39049e-189 3.92914e-05 6.30501e-19 3.92914e-05 1.81896
258.42 1.749 0 3.16452e-123 1.1956e-188 4.05582e-05 7.01744e-19 4.05582e-05 1.74896
258.89 1.733 0 6.68644e-123 3.25206e-188 4.18633e-05 7.8093e-19 4.18633e-05 1.73296
259.36 1.673 0 1.4114e-122 8.83541e-188 4.32077e-05 8.68935e-19 4.32077e-05 1.67296
259.83 1.624 0 2.97627e-122 2.39769e-187 4.45925e-05 9.66726e-19 4.45925e-05 1.62396
260.3 1.569 0 6.26991e-122 6.49916e-187 4.60189e-05 1.07538e-18 4.60189e-05 1.56895
260.77 1.545 0 1.31953e-121 1.75962e-186 4.7488e-05 1.19608e-18 4.7488e-05 1.54495
261.24 1.517 0 2.77424e-121 4.75858e-186 4.9001e-05 1.33014e-18 4.9001e-05 1.51695
261.71 1.474 0 5.82689e-121 1.28539e-185 5.05591e-05 1.47904e-18 5.05591e-05 1.47395
262.17 1.461 0 1.20352e-120 3.39564e-185 5.21288e-05 1.64067e-18 5.21288e-05 1.46095
262.64 1.449 0 2.52284e-120 9.15133e-185 5.37798e-05 1.82384e-18 5.37798e-05 1.44895
263.11 1.412 0 5.28317e-120 2.46345e-184 5.54796e-05 2.02717e-18 5.54796e-05 1.41194
263.58 1.396 0 1.10527e-119 6.62371e-184 5.72296e-05 2.25288e-18 5.72296e-05 1.39594
264.05 1.374 0 2.30997e-119 1.77892e-183 5.90312e-05 2.50337e-18 5.90312e-05 1.37394
264.52 1.368 0 4.82297e-119 4.77209e-183 6.08857e-05 2.78133e-18 6.08857e-05 1.36794
264.99 1.344 0 1.00598e-118 1.27867e-182 6.27946e-05 3.08975e-18 6.27946e-05 1.34394
265.46 1.32 0 2.09619e-118 3.4222e-182 6.47594e-05 3.43189e-18 6.47594e-05 1.31994
265.92 1.313 0 4.29607e-118 8.95921e-182 6.67379e-05 3.80292e-18 6.67379e-05 1.31293
266.39 1.314 0 8.93426e-118 2.39234e-181 6.88177e-05 4.2229e-18 6.88177e-05 1.31393
266.86 1.297 0 1.85615e-117 6.38078e-181 7.09579e-05 4.68863e-18 7.09579e-05 1.29693
267.33 1.285 0 3.85243e-117 1.69989e-180 7.31602e-05 5.20502e-18 7.31602e-05 1.28493
267.8 1.287 0 7.98775e-117 4.52343e-180 7.54262e-05 5.7775e-18 7.54262e-05 1.28692
268.27 1.275 0 1.65456e-116 1.2023e-179 7.77575e-05 6.41207e-18 7.77575e-05 1.27492
268.74 1.276 0 3.42379e-116 3.19192e-179 8.0156e-05 7.11538e-18 8.0156e-05 1.27592
269.2 1.27 0 6.96936e-116 8.29057e-179 8.25701e-05 7.87733e-18 8.25701e-05 1.26992
269.67 1.263 0 1.43934e-115 2.19599e-178 8.51067e-05 8.73901e-18 8.51067e-05 1.26291
270.14 1.276 0 2.96961e-115 5.80998e-178 8.77158e-05 9.69364e-18 8.77158e-05 1.27591
270.61 1.269 0 6.12073e-115 1.53538e-177 9.03992e-05 1.07511e-17 9.03992e-05 1.26891
271.08 1.266 0 1.2603e-114 4.05281e-177 9.3159e-05 1.19223e-17 9.3159e-05 1.26591
271.55 1.267 0 2.59248e-114 1.06854e-176 9.59972e-05 1.32192e-17 9.59972e-05 1.2669
272.01 1.265 0 5.24651e-114 2.75667e-176 9.88528e-05 1.46232e-17 9.88528e-05 1.2649
272.48 1.271 0 1.0771e-113 7.25149e-176 0.000101852 1.62097e-17 0.000101852 1.2709
272.95 1.272 0 2.20905e-113 1.90532e-175 0.000104936 1.79658e-17 0.000104936 1.2719
273.42 1.277 0 4.52611e-113 5.0004e-175 0.000108106 1.99095e-17 0.000108106 1.27689
273.89 1.279 0 9.26429e-113 1.31081e-174 0.000111366 2.20604e-17 0.000111366 1.27889
274.36 1.294 0 1.89438e-112 3.4322e-174 0.000114716 2.44405e-17 0.000114716 1.29389
274.82 1.289 0 3.81147e-112 8.79477e-174 0.000118086 2.70148e-17 0.000118086 1.28888
275.29 1.295 0 7.77841e-112 2.29754e-173 0.000121624 2.99213e-17 0.000121624 1.29488
275.76 1.299 0 1.58583e-111 5.99513e-173 0.00012526 3.3136e-17 0.00012526 1.29887
276.23 1.317 0 3.22991e-111 1.56254e-172 0.000128997 3.66912e-17 0.000128997 1.31687
276.7 1.334 0 6.57192e-111 4.06783e-172 0.000132837 4.06223e-17 0.000132837 1.33387
277.16 1.337 0 1.31586e-110 1.03649e-171 0.000136698 4.48713e-17 0.000136698 1.33686
277.63 1.359 0 2.67212e-110 2.69218e-171 0.000140751 4.96655e-17 0.000140751 1.35886
278.1 1.365 0 5.42088e-110 6.98454e-171 0.000144914 5.49644e-17 0.000144914 1.36486
278.57 1.401 0 1.09863e-109 1.80996e-170 0.000149192 6.08205e-17 0.000149192 1.40085
279.04 1.401 0 2.22433e-109 4.68489e-170 0.000153586 6.72913e-17 0.000153586 1.40085
279.5 1.422 0 4.43211e-109 1.18701e-169 0.000158003 7.42809e-17 0.000158003 1.42184
279.97 1.445 0 8.95579e-109 3.06541e-169 0.000162637 8.21618e-17 0.000162637 1.44484
280.44 1.463 0 1.80786e-108 7.90718e-169 0.000167396 9.08664e-17 0.000167396 1.46283
280.91 1.474 0 3.64579e-108 2.03729e-168 0.000172284 1.0048e-16 0.000172284 1.47383
281.38 1.513 0 7.34493e-108 5.243e-168 0.000177304 1.11095e-16 0.000177304 1.51282
281.84 1.547 0 1.45644e-107 1.32095e-167 0.000182348 1.22553e-16 0.000182348 1.54682
282.31 1.552 0 2.92841e-107 3.39172e-167 0.000187639 1.35464e-16 0.000187639 1.55181
282.78 1.57 0 5.8822e-107 8.69863e-167 0.000193071 1.49715e-16 0.000193071 1.56981
283.25 1.607 0 1.18036e-106 2.22833e-166 0.000198648 1.65443e-16 0.000198648 1.6068
283.72 1.61 0 2.36624e-106 5.70171e-166 0.000204373 1.82797e-16 0.000204373 1.6098
284.18 1.647 0 4.66934e-106 1.42845e-165 0.000210124 2.01518e-16 0.000210124 1.64679
284.65 1.679 0 9.34206e-106 3.64666e-165 0.000216154 2.22597e-16 0.000216154 1.67878
285.12 1.67 0 1.86723e-105 9.29876e-165 0.000222343 2.45849e-16 0.000222343 1.66978
285.59 1.711 0 3.72838e-105 2.36838e-164 0.000228696 2.71491e-16 0.000228696 1.71077
286.05 1.713 0 7.32881e-105 5.90681e-164 0.000235075 2.99138e-16 0.000235075 1.71276
286.52 1.766 0 1.46049e-104 1.50102e-163 0.000241761 3.3025e-16 0.000241761 1.76576
286.99 1.78 0 2.9076e-104 3.80992e-163 0.000248623 3.64549e-16 0.000248623 1.77975
287.46 1.797 0 5.78277e-104 9.65926e-163 0.000255663 4.02356e-16 0.000255663 1.79674
287.92 1.839 0 1.13231e-103 2.39822e-162 0.000262731 4.43094e-16 0.000262731 1.83874
288.39 1.867 0 2.24756e-103 6.06628e-162 0.000270138 4.88915e-16 0.000270138 1.86673
288.86 1.842 0 4.45683e-103 1.53269e-161 0.000277737 5.39401e-16 0.000277737 1.84172
289.33 1.857 0 8.82891e-103 3.86796e-161 0.000285532 5.95021e-16 0.000285532 1.85671
289.79 1.907 0 1.72208e-102 9.56027e-161 0.000293355 6.5492e-16 0.000293355 1.90671
290.26 1.897 0 3.4047e-102 2.40716e-160 0.000301552 7.22256e-16 0.000301552 1.8967
290.73 1.899 0 6.72469e-102 6.05392e-160 0.000309958 7.96409e-16 0.000309958 1.89869
291.2 1.89 0 1.32688e-101 1.52078e-159 0.000318579 8.78055e-16 0.000318579 1.88968
291.66 1.899 0 2.57807e-101 3.74195e-159 0.000327229 9.65936e-16 0.000327229 1.89867
292.13 1.884 0 5.07692e-101 9.37848e-159 0.00033629 1.06468e-15 0.00033629 1.88366
292.6 1.854 0 9.98789e-101 2.34782e-158 0.00034558 1.17335e-15 0.00034558 1.85365
293.07 1.893 0 1.96297e-100 5.87078e-158 0.000355105 1.29294e-15 0.000355105 1.89264
293.53 1.86 0 3.7992e-100 1.43804e-157 0.000364659 1.4216e-15 0.000364659 1.85964
294 1.861 0 7.45207e-100 3.58762e-157 0.000374664 1.56607e-15 0.000374664 1.86063
294.47 1.824 0 1.46026e-99 8.94005e-157 0.00038492 1.72499e-15 0.00038492 1.82362
294.93 1.798 0 2.81804e-99 2.18248e-156 0.000395205 1.89589e-15 0.000395205 1.7976
295.4 1.75 0 5.51117e-99 5.42612e-156 0.000405974 2.08772e-15 0.000405974 1.74959
295.87 1.754 0 1.07673e-98 1.34749e-155 0.00041701 2.29865e-15 0.00041701 1.75358
296.34 1.702 0 2.10155e-98 3.34242e-155 0.000428319 2.53055e-15 0.000428319 1.70157
