238.23 3.158 0 1.53985e-30 4.16004e-180 1.39437e-06 1.39437e-06 3.158
238.7 3.338 0 1.81749e-30 1.02854e-179 1.45173e-06 1.45173e-06 3.338
239.17 2.514 0 2.14475e-30 2.54046e-179 1.51134e-06 1.51134e-06 2.514
239.64 2.588 0 2.53044e-30 6.26865e-179 1.57328e-06 1.57328e-06 2.588
240.11 2.585 0 2.9849e-30 1.54527e-178 1.63764e-06 1.63764e-06 2.585
240.58 2.926 0 3.52027e-30 3.80544e-178 1.70452e-06 1.70452e-06 2.926
241.05 2.86 0 4.15084e-30 9.36214e-178 1.77399e-06 1.77399e-06 2.86
241.52 2.646 0 4.89338e-30 2.30099e-177 1.84617e-06 1.84617e-06 2.646
241.99 2.814 0 5.7676e-30 5.64968e-177 1.92114e-06 1.92114e-06 2.814
242.46 3.87 0 6.79666e-30 1.3858e-176 1.99901e-06 1.99901e-06 3.87
242.93 2.928 0 8.00772e-30 3.39586e-176 2.07989e-06 2.07989e-06 2.928
243.4 2.604 0 9.43269e-30 8.31317e-176 2.16388e-06 2.16388e-06 2.604
243.87 2.564 0 1.1109e-29 2.03307e-175 2.25111e-06 2.25111e-06 2.564
244.34 3.196 0 1.30806e-29 4.96717e-175 2.34168e-06 2.34168e-06 3.196
244.81 2.595 0 1.53991e-29 1.21237e-174 2.43572e-06 2.43572e-06 2.595
245.28 2.717 0 1.81249e-29 2.95617e-174 2.53335e-06 2.53335e-06 2.717
245.75 2.541 0 2.1329e-29 7.20101e-174 2.63471e-06 2.63471e-06 2.541
246.22 2.811 0 2.50945e-29 1.75238e-173 2.73992e-06 2.73992e-06 2.811
246.69 3.303 0 2.95188e-29 4.2602e-173 2.84913e-06 2.84913e-06 3.303
247.16 2.727 0 3.47162e-29 1.03467e-172 2.96247e-06 2.96247e-06 2.727
247.63 2.715 0 4.08207e-29 2.51041e-172 3.08011e-06 3.08011e-06 2.715
248.1 2.867 0 4.79889e-29 6.08494e-172 3.20218e-06 3.20218e-06 2.867
248.57 2.759 0 5.64047e-29 1.47346e-171 3.32885e-06 3.32885e-06 2.759
249.04 2.814 0 6.62832e-29 3.56441e-171 3.46028e-06 3.46028e-06 2.814
249.51 2.857 0 7.78761e-29 8.61405e-171 3.59665e-06 3.59665e-06 2.857
249.98 3.273 0 9.14785e-29 2.07968e-170 3.73811e-06 3.73811e-06 3.273
250.45 2.68 0 1.07435e-28 5.01598e-170 3.88486e-06 3.88486e-06 2.68
250.92 2.697 0 1.2615e-28 1.2086e-169 4.03708e-06 4.03708e-06 2.697
251.39 3.316 0 1.48096e-28 2.90925e-169 4.19496e-06 4.19496e-06 3.316
251.85 2.565 0 1.73234e-28 6.86665e-169 4.35515e-06 4.35515e-06 2.565
252.32 2.437 0 2.0329e-28 1.64964e-168 4.52482e-06 4.52482e-06 2.437
252.79 2.527 0 2.38513e-28 3.95918e-168 4.70077e-06 4.70077e-06 2.527
253.26 2.536 0 2.79784e-28 9.4927e-168 4.8832e-06 4.8832e-06 2.536
253.73 2.713 0 3.28131e-28 2.27375e-167 5.07234e-06 5.07234e-06 2.71299
254.2 2.323 0 3.84755e-28 5.44085e-167 5.26843e-06 5.26843e-06 2.32299
254.67 2.334 0 4.5106e-28 1.30065e-166 5.47171e-06 5.47171e-06 2.33399
255.14 2.165 0 5.28687e-28 3.10615e-166 5.68241e-06 5.68241e-06 2.16499
255.61 2.094 0 6.19549e-28 7.4106e-166 5.90081e-06 5.90081e-06 2.09399
256.08 1.99 0 7.25883e-28 1.76626e-165 6.12716e-06 6.12716e-06 1.98999
256.55 1.919 0 8.50298e-28 4.20557e-165 6.36173e-06 6.36173e-06 1.91899
257.02 1.838 0 9.95838e-28 1.00038e-164 6.6048e-06 6.6048e-06 1.83799
257.49 1.757 0 1.16606e-27 2.37725e-164 6.85667e-06 6.85667e-06 1.75699
257.95 1.68 0 1.36053e-27 5.54075e-164 7.11197e-06 7.11197e-06 1.67999
258.42 1.659 0 1.59246e-27 1.31409e-163 7.38212e-06 7.38212e-06 1.65899
258.89 1.6 0 1.86355e-27 3.11353e-163 7.66198e-06 7.66198e-06 1.59999
259.36 1.543 0 2.18036e-27 7.36969e-163 7.95188e-06 7.95188e-06 1.54299
259.83 1.497 0 2.55052e-27 1.74267e-162 8.25214e-06 8.25214e-06 1.49699
260.3 1.449 0 2.98292e-27 4.11671e-162 8.56313e-06 8.56313e-06 1.44899
260.77 1.415 0 3.48794e-27 9.71526e-162 8.88519e-06 8.88519e-06 1.41499
261.24 1.383 0 4.07764e-27 2.29049e-161 9.2187e-06 9.2187e-06 1.38299
261.71 1.362 0 4.76609e-27 5.39476e-161 9.56404e-06 9.56404e-06 1.36199
262.17 1.33 0 5.55125e-27 1.24647e-160 9.91386e-06 9.91386e-06 1.32999
